id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,id_vial,desc_clase,desc_nombre,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra,cal_edificio
1874,270392469,11,CARABANCHEL         ,1105,PUERTA BONITA       ,11077057,1,288100,CALLE                   ,FEDERICO GRASES                                   ,NUM,46,28025,1,Puerta Calle,1,Abierto,10,,01,DR,,,CAFE-BAR-TERRAZA,1,Anual,1,Abierta,9.36,9.36,24/03/2015,11077057,1,288100,CALLE                   ,FEDERICO GRASES                                   ,NUM,46,  ,Acera,10:00:00,00:00:00,10:00:00,00:30:00,0,0.0,4,4.0,12,12.0,  
2028,285016752,8,FUENCARRAL-EL PARDO ,808,EL GOLOSO           ,31019714,1,31000136,AVENIDA                 ,MONASTERIO DE EL ESCORIAL                         ,NUM,24,28049,1,Puerta Calle,1,Abierto,20,,PB,04,,,CACHARRO,1,Anual,1,Abierta,30.76,30.76,07/04/2015,31019714,1,31000136,AVENIDA                 ,MONASTERIO DE EL ESCORIAL                         ,NUM,24, C,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,7,7.0,11,11.0, C
1875,280056024,11,CARABANCHEL         ,1106,BUENAVISTA          ,31017325,1,31000175,AVENIDA                 ,PESETA                                            ,NUM,22,28054,1,Puerta Calle,1,Abierto,10,,PB,01,,,CAFESSIA,1,Anual,1,Abierta,29.3,15.48,24/03/2015,31045971,1,31000200,CALLE                   ,PINAR DE SAN JOSE                                 ,NUM,10, B,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,10,5.0,38,20.0, H
2038,10000003,1,CENTRO              ,104,JUSTICIA            ,11005235,1,92900,CALLE                   ,BARCELO                                           ,NUM,5,28004,1,Puerta Calle,1,Abierto,10,,PB,03,,,VITACA,1,Anual,1,Abierta,6.48,6.48,07/04/2015,11005235,1,92900,CALLE                   ,BARCELO                                           ,NUM,5,  ,Acera,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,2,2.0,8,8.0,  
1886,270062512,3,RETIRO              ,304,IBIZA               ,11012243,1,370400,CALLE                   ,IBIZA                                             ,NUM,72,28009,1,Puerta Calle,1,Abierto,10,,PB,IZ,,,VIENA CAPELLANES,1,Anual,1,Abierta,46.5,46.5,25/03/2015,11012243,1,370400,CALLE                   ,IBIZA                                             ,NUM,72,  ,Bulevar,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,18,18.0,52,52.0,  
2044,280007430,1,CENTRO              ,101,PALACIO             ,11000449,1,205800,CALLE                   ,CONDE DE LEMOS                                    ,NUM,11,28013,1,Puerta Calle,1,Abierto,10,,PB,01,,,CAFE BOTTEGA,1,Anual,1,Abierta,7.2,7.2,07/04/2015,11000480,1,700000,CALLE                   ,SANTIAGO                                          ,NUM,20,  ,Acera,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,5,5.0,10,10.0,  
1887,270059155,3,RETIRO              ,301,PACIFICO            ,11010703,1,88999452,AVENIDA                 ,MENENDEZ PELAYO                                   ,NUM,32,28007,1,Puerta Calle,1,Abierto,10,,PB,IZ,,,CAFÉ L'BELGIQUE,1,Anual,1,Abierta,9.36,9.36,25/03/2015,11010703,1,88999452,AVENIDA                 ,MENENDEZ PELAYO                                   ,NUM,32,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,4,4.0,12,12.0,  
2052,270268033,18,VILLA DE VALLECAS   ,1801,CASCO H.VALLECAS    ,11129806,1,539900,CALLE                   ,NUESTRA SEÑORA DE LA TORRE                        ,NUM,1,28031,1,Puerta Calle,1,Abierto,10,,PB,A,,,BAR CON COCINA,1,Anual,1,Abierta,23.94,23.94,08/04/2015,11129806,1,539900,CALLE                   ,NUESTRA SEÑORA DE LA TORRE                        ,NUM,1,  ,Acera,08:00:00,00:00:00,08:00:00,00:00:00,0,0.0,6,0.0,24,0.0,  
1888,270359458,3,RETIRO              ,304,IBIZA               ,11012407,1,88998622,CALLE                   ,ALCALDE SAINZ DE BARANDA                          ,NUM,17,28009,1,Puerta Calle,1,Abierto,30,,PB,03,,,DOMINO'S,1,Anual,1,Abierta,51.2,51.2,25/03/2015,11012407,1,88998622,CALLE                   ,ALCALDE SAINZ DE BARANDA                          ,NUM,17,  ,Bulevar,10:00:00,01:00:00,10:00:00,02:30:00,0,0.0,18,18.0,53,53.0,  
2058,280048620,8,FUENCARRAL-EL PARDO ,807,MIRASIERRA          ,31012157,1,31000139,CALLE                   ,MONASTERIO DE LAS HUELGAS                         ,NUM,19,28049,1,Puerta Calle,1,Abierto,40,,PB,01,,,EL TORO DE MONTECARMELO,1,Anual,1,Abierta,43.65,43.65,08/04/2015,31052073,1,31000135,AVENIDA                 ,MONASTERIO DE SILOS                               ,NUM,22,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,15,15.0,40,40.0, A
1525,270544890,11,CARABANCHEL         ,1106,BUENAVISTA          ,31004127,1,31000175,AVENIDA                 ,PESETA                                            ,NUM,64,28054,1,Puerta Calle,4,Cerrado,20,,PB,06,,,EL CHISCON DE LA RIBERA,1,Anual,1,Abierta,24.48,24.48,12/02/2015,31004127,1,31000175,AVENIDA                 ,PESETA                                            ,NUM,64,  ,Acera,10:00:00,01:00:00,10:00:00,01:00:00,0,0.0,9,9.0,33,33.0,  
2065,270346358,18,VILLA DE VALLECAS   ,1802,SANTA EUGENIA       ,11131794,1,88999462,AVENIDA                 ,SANTA EUGENIA                                     ,NUM,1,28031,1,Puerta Calle,1,Abierto,10,,PB,4D,,,BAR LA VIA,1,Anual,1,Abierta,24.34,24.34,08/04/2015,31011872,1,88999462,AVENIDA                 ,SANTA EUGENIA                                     ,NUM,1, A,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,12,12.0,30,30.0,  
1538,50000742,5,CHAMARTIN           ,504,HISPANOAMERICA      ,11025124,1,217000,CALLE                   ,COSTA RICA                                        ,NUM,24,28016,1,Puerta Calle,1,Abierto,30,,PB,,,,BARALLOCO,1,Anual,1,Abierta,42.58,25.9,17/02/2015,11025124,1,217000,CALLE                   ,COSTA RICA                                        ,NUM,24,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,10,6.0,38,22.0,  
2073,150002699,15,CIUDAD LINEAL       ,1501,VENTAS              ,31014949,1,171100,CALLE                   ,CIPRIANO SANCHO                                   ,NUM,2,28017,1,Puerta Calle,1,Abierto,20,,PB,01,,,CAFETERIA  GALOPE ALCALA,1,Anual,1,Abierta,7.04,7.04,09/04/2015,11104477,1,88998603,CALLE                   ,ALCALA                                            ,NUM,250,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,5,4.0,10,12.0,  
1549,270432640,1,CENTRO              ,105,UNIVERSIDAD         ,11006558,1,348800,PLAZA                   ,GUARDIAS DE CORPS                                 ,NUM,1,28015,1,Puerta Calle,1,Abierto,10,,PB,02,,,LA TABERNA DE CORPS,1,Anual,1,Abierta,22.32,22.32,20/02/2015,11006558,1,348800,PLAZA                   ,GUARDIAS DE CORPS                                 ,NUM,1,  ,Plaza peatonal,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,8,8.0,28,28.0,  
2078,280072498,15,CIUDAD LINEAL       ,1503,QUINTANA            ,11109224,1,792200,CALLE                   ,VIRGEN DEL CANTO                                  ,NUM,6,28027,1,Puerta Calle,1,Abierto,30,,PB,B,,,LLAOLLAO,2,Estacional,1,Abierta,9.49,,09/04/2015,20038914,1,88998603,CALLE                   ,ALCALA                                            ,NUM,347,  ,Acera,,,,,0,0.0,4,0.0,12,0.0,  
1550,10002986,1,CENTRO              ,104,JUSTICIA            ,11004487,1,584300,CALLE                   ,PEREZ GALDOS                                      ,NUM,3,28004,1,Puerta Calle,1,Abierto,10,,PB,01,,,EL 3 DE GALDOS,1,Anual,1,Abierta,16.38,16.38,20/02/2015,11004487,1,584300,CALLE                   ,PEREZ GALDOS                                      ,NUM,3,  ,Calle peatonal,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,7,7.0,21,21.0,  
2086,270542639,18,VILLA DE VALLECAS   ,1801,CASCO H.VALLECAS    ,11131209,1,616650,CALLE                   ,PUERTO DE GALAPAGAR                               ,NUM,13,28031,1,Puerta Calle,1,Abierto,10,,PB,01,,,RESTAURANTE  EL MANTEL,2,Estacional,1,Abierta,5.76,,09/04/2015,11131208,1,616650,CALLE                   ,PUERTO DE GALAPAGAR                               ,NUM,11,  ,Acera,,,,,0,0.0,4,0.0,8,0.0,  
1558,270435714,1,CENTRO              ,104,JUSTICIA            ,11005233,1,92900,CALLE                   ,BARCELO                                           ,NUM,1,28004,1,Puerta Calle,1,Abierto,20,,PB,04,,,NINJA RAMEN,1,Anual,1,Abierta,16.74,16.74,31/12/9999,11005233,1,92900,CALLE                   ,BARCELO                                           ,NUM,1,  ,Acera,09:00:00,23:00:00,09:00:00,23:00:00,0,0.0,0,0.0,0,0.0,  
2693,130001569,13,PUENTE DE VALLECAS  ,1304,PALOMERAS SURESTE   ,20156475,1,174750,CALLE                   ,COIN                                              ,NUM,9,28018,1,Puerta Calle,1,Abierto,20,,PB,02,,,EL PUCHERO TAPAS,1,Anual,1,Abierta,91.44,91.44,12/06/2015,20156475,1,174750,CALLE                   ,COIN                                              ,NUM,9,  ,Plaza peatonal,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,22,0.0,84,0.0,  
1561,10000503,1,CENTRO              ,106,SOL                 ,11007793,1,68300,CALLE                   ,ARENAL                                            ,NUM,9,28013,0,Agrupado,1,Abierto,0,,PB,EX49,440090.6,4474284.5,S.R.,1,Anual,1,Abierta,8.1,8.1,20/02/2015,11007793,1,68300,CALLE                   ,ARENAL                                            ,NUM,9,  ,Calle peatonal,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,5,5.0,11,11.0,  
2700,270039172,1,CENTRO              ,101,PALACIO             ,11001046,1,88200,CALLE                   ,BAILEN                                            ,NUM,26,28005,1,Puerta Calle,1,Abierto,40,,PB,04,,,"BAR PASCUAL, BAILEN 26",2,Estacional,1,Abierta,5.76,,15/06/2015,11001046,1,88200,CALLE                   ,BAILEN                                            ,NUM,26,  ,Acera,,,,,0,0.0,4,0.0,8,0.0,  
1565,280059635,13,PUENTE DE VALLECAS  ,1304,PALOMERAS SURESTE   ,31015517,1,316020,CALLE                   ,FUENTE DE PIEDRA                                  ,NUM,8,28018,1,Puerta Calle,4,Cerrado,20,,PB,02,,,VIVIENDA,2,Estacional,1,Abierta,22.84,48.0,20/02/2015,31015517,1,316020,CALLE                   ,FUENTE DE PIEDRA                                  ,NUM,8,  ,Otros,10:00:00,00:00:00,10:00:00,00:00:00,0,,8,,32,,  
2711,270041313,1,CENTRO              ,102,EMBAJADORES         ,11002341,1,71000,CALLE                   ,ARGUMOSA                                          ,NUM,4,28012,1,Puerta Calle,1,Abierto,30,,PB,01,,,"ZUMOS NATURALES, ECUALIPTO, MOJITOS",1,Anual,1,Abierta,36.18,36.18,15/06/2015,11002341,1,71000,CALLE                   ,ARGUMOSA                                          ,NUM,4,  ,Acera,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,12,12.0,45,45.0,  
1568,270450806,11,CARABANCHEL         ,1101,COMILLAS            ,11069059,1,485200,CALLE                   ,MARQUES DE JURA REAL                              ,NUM,16,28019,1,Puerta Calle,1,Abierto,20,,PB,01,,,BAR ISAL,1,Anual,1,Abierta,40.18,40.18,20/02/2015,11069059,1,485200,CALLE                   ,MARQUES DE JURA REAL                              ,NUM,16,  ,Otros,10:00:00,00:00:00,10:00:00,00:30:00,0,0.0,12,12.0,44,44.0,  
2712,285002923,1,CENTRO              ,104,JUSTICIA            ,11004218,1,207300,CALLE                   ,CONDE DE XIQUENA                                  ,NUM,2,28004,1,Puerta Calle,1,Abierto,40,,PB,04,,,RENCAJAL,1,Anual,1,Abierta,0.97,0.97,15/06/2015,20005394,1,609000,CALLE                   ,PRIM                                              ,NUM,7,  ,Acera,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,1,1.0,2,2.0,  
1579,270172954,15,CIUDAD LINEAL       ,1504,CONCEPCION          ,11109702,1,249500,AVENIDA                 ,DONOSTIARRA                                       ,NUM,5,28027,1,Puerta Calle,1,Abierto,10,,PB,07,,,BAR EL BARRIL,2,Estacional,1,Abierta,9.36,,24/02/2015,11109702,1,249500,AVENIDA                 ,DONOSTIARRA                                       ,NUM,5,  ,Acera,,,,,0,0.0,4,0.0,12,0.0,  
2716,270443237,3,RETIRO              ,301,PACIFICO            ,20088222,1,171800,AVENIDA                 ,CIUDAD DE BARCELONA                               ,NUM,152,28007,1,Puerta Calle,1,Abierto,10,,PB,09,,,MONTEPINOS,1,Anual,1,Abierta,55.07,33.57,15/06/2015,20088222,1,171800,AVENIDA                 ,CIUDAD DE BARCELONA                               ,NUM,152,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,15,8.0,44,30.0,  
1931,270549342,1,CENTRO              ,104,JUSTICIA            ,11005153,1,692300,PLAZA                   ,SANTA BARBARA                                     ,NUM,9,28004,1,Puerta Calle,1,Abierto,5,,PB,,,,POKE HOUSE,1,Anual,1,Abierta,17.46,17.46,01/04/2015,11005153,1,692300,PLAZA                   ,SANTA BARBARA                                     ,NUM,9,  ,Plaza con bandas permanentes de circulación rodada,09:00:00,23:00:00,09:00:00,23:00:00,0,0.0,9,9.0,23,23.0,  
2759,270261773,13,PUENTE DE VALLECAS  ,1306,NUMANCIA            ,11099412,1,715625,CALLE                   ,SIERRA DE CUERDA LARGA                            ,NUM,9,28038,1,Puerta Calle,1,Abierto,20,,PB,C,,,PUERTA BISAGRA,1,Anual,1,Abierta,57.97,47.2,26/06/2015,11099412,1,715625,CALLE                   ,SIERRA DE CUERDA LARGA                            ,NUM,9,  ,Plaza peatonal,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,30,24.0,100,84.0,  
1935,10001180,1,CENTRO              ,106,SOL                 ,20007074,1,200600,CALLE                   ,COLOREROS                                         ,NUM,1,28013,1,Puerta Calle,1,Abierto,10,,PB,01,,,100 MONTADITOS,1,Anual,1,Abierta,16.36,16.36,01/04/2015,20007074,1,200600,CALLE                   ,COLOREROS                                         ,NUM,1,  ,Calle peatonal,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,5,5.0,20,20.0,  
2778,270524920,6,TETUAN              ,606,BERRUGUETE          ,11036565,1,488000,CALLE                   ,MARQUES DE VIANA                                  ,NUM,3,28039,1,Puerta Calle,1,Abierto,30,,PB,03,,,LOS NUEVOS AROS,1,Anual,1,Abierta,61.36,61.36,02/07/2015,11036565,1,488000,CALLE                   ,MARQUES DE VIANA                                  ,NUM,3,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,22,22.0,68,68.0,  
1937,280011235,1,CENTRO              ,105,UNIVERSIDAD         ,11007127,1,697580,PLAZA                   ,SANTA MARIA SOLEDAD TORRES ACOSTA                 ,NUM,2,28004,1,Puerta Calle,1,Abierto,60,,PB,06,,,EL BUDA FELIZ,1,Anual,1,Abierta,28.84,28.84,01/04/2015,20006382,1,756900,CALLE                   ,TUDESCOS                                          ,NUM,5,  ,Calle peatonal,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,11,11.0,34,34.0,  
2780,20001407,2,ARGANZUELA          ,202,ACACIAS             ,11008521,1,262000,CALLE                   ,EMBAJADORES                                       ,NUM,78,28012,1,Puerta Calle,1,Abierto,20,,PB,DR,,,DONER KEBAP POLLO ASADO,1,Anual,1,Abierta,12.69,12.69,03/07/2015,31042021,1,262000,CALLE                   ,EMBAJADORES                                       ,NUM,78, B,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,5,5.0,16,16.0,  
1939,270230214,1,CENTRO              ,102,EMBAJADORES         ,11002110,1,120600,CALLE                   ,CABESTREROS                                       ,NUM,1,28012,1,Puerta Calle,9,Baja Reunificación,100,,PB,,,,BOABAD RESTAURANTE,2,Estacional,1,Abierta,107.03,,01/04/2015,11002110,1,120600,CALLE                   ,CABESTREROS                                       ,NUM,1,  ,Plaza peatonal,,,,,0,,32,,118,,  
2781,280057951,13,PUENTE DE VALLECAS  ,1303,PALOMERAS BAJAS     ,11095071,1,144000,CALLE                   ,CARLOS MARTIN ALVAREZ                             ,NUM,34,28018,1,Puerta Calle,1,Abierto,10,,PB,02,,,BAR CÓDIGO,1,Anual,1,Abierta,18.9,18.9,06/07/2015,11095071,1,144000,CALLE                   ,CARLOS MARTIN ALVAREZ                             ,NUM,34,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,5,5.0,20,20.0,  
1942,280011398,1,CENTRO              ,106,SOL                 ,11007368,1,519000,CALLE                   ,MONTERA                                           ,NUM,34,28013,1,Puerta Calle,1,Abierto,30,,PB,03,,,100 MONTADITOS,1,Anual,1,Abierta,77.22,77.22,31/12/9999,11007368,1,519000,CALLE                   ,MONTERA                                           ,NUM,34,  ,Calle peatonal,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,23,23.0,87,87.0,  
2195,270029293,3,RETIRO              ,301,PACIFICO            ,20149398,1,88999450,AVENIDA                 ,MEDITERRANEO                                      ,NUM,24,28007,1,Puerta Calle,1,Abierto,50,,PB,01,,,BURGER KING,1,Anual,1,Abierta,46.2,46.2,21/04/2015,20149398,1,88999450,AVENIDA                 ,MEDITERRANEO                                      ,NUM,24,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,10,0.0,40,0.0,  
1945,280011897,1,CENTRO              ,106,SOL                 ,11007879,1,614900,PLAZA                   ,PUERTA DEL SOL                                    ,NUM,9,28013,1,Puerta Calle,1,Abierto,40,,PB,01,,,RESTAURANTE CASA LABRA,1,Anual,8,Suspension temporal,20.88,20.88,01/04/2015,11007895,1,741000,CALLE                   ,TETUAN                                            ,NUM,12,  ,Calle peatonal,10:00:00,23:00:00,10:00:00,23:00:00,0,0.0,12,12.0,28,28.0,  
2214,270174329,15,CIUDAD LINEAL       ,1505,SAN PASCUAL         ,11111023,1,417600,CALLE                   ,JUAN PEREZ ZUÑIGA                                 ,NUM,27,28027,1,Puerta Calle,1,Abierto,10,,PB,C,,,EL HERMOSO VALLE CERVECERIA,1,Anual,1,Abierta,32.94,32.94,22/04/2015,11111023,1,417600,CALLE                   ,JUAN PEREZ ZUÑIGA                                 ,NUM,27,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,11,11.0,41,41.0,  
1955,270535481,8,FUENCARRAL-EL PARDO ,806,VALVERDE            ,31024590,1,88998176,AVENIDA                 ,CAMINO DE SANTIAGO                                ,NUM,33,28050,1,Puerta Calle,4,Cerrado,40,,PB,04,,,CERVECERIA 100 MONTADITOS,1,Anual,1,Abierta,63.7,63.7,01/04/2015,31024590,1,88998176,AVENIDA                 ,CAMINO DE SANTIAGO                                ,NUM,33, A,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,14,14.0,56,56.0, A
2224,270208520,20,SAN BLAS-CANILLEJAS ,2007,CANILLEJAS          ,11137212,1,88998603,CALLE                   ,ALCALA                                            ,NUM,642,28022,1,Puerta Calle,1,Abierto,10,,PB,B,,,CAFETERIA EL GALLO,1,Anual,1,Abierta,33.05,33.05,23/04/2015,11137212,1,88998603,CALLE                   ,ALCALA                                            ,NUM,642,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,10,10.0,37,37.0,  
1956,280046868,8,FUENCARRAL-EL PARDO ,803,PEÑA GRANDE         ,11045626,1,385250,CALLE                   ,ISLAS CIES                                        ,NUM,47,28035,1,Puerta Calle,1,Abierto,20,,PB,07,,,NUEVO PUERTO CERVECERIA MARISQUERIA,1,Anual,1,Abierta,12.79,12.79,01/04/2015,11045626,1,385250,CALLE                   ,ISLAS CIES                                        ,NUM,47,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,6,6.0,15,15.0,  
2233,270059115,3,RETIRO              ,301,PACIFICO            ,11010687,1,352200,CALLE                   ,GUTENBERG                                         ,NUM,16,28014,1,Puerta Calle,1,Abierto,10,,PB,C,,,CERVECERIA MARUXA,1,Anual,1,Abierta,19.0,19.0,27/04/2015,11010687,1,352200,CALLE                   ,GUTENBERG                                         ,NUM,16,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,7,7.0,17,17.0,  
1958,280048309,8,FUENCARRAL-EL PARDO ,807,MIRASIERRA          ,20088329,1,88997709,CALLE                   ,CERRO MINGUETE                                    ,NUM,14,28035,1,Puerta Calle,1,Abierto,100,,PB,1A,,,GASTRO MIRASIERRA,1,Anual,1,Abierta,7.5,7.5,01/04/2015,20088329,1,88997709,CALLE                   ,CERRO MINGUETE                                    ,NUM,14, A,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,3,6.0,3,6.0, A
2234,270396723,3,RETIRO              ,301,PACIFICO            ,11010626,1,171800,AVENIDA                 ,CIUDAD DE BARCELONA                               ,NUM,7,28007,1,Puerta Calle,1,Abierto,40,,PB,01,,,BAR-CAFETERIA  TANAY,1,Anual,1,Abierta,4.55,4.55,27/04/2015,11010626,1,171800,AVENIDA                 ,CIUDAD DE BARCELONA                               ,NUM,7,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,2,2.0,6,6.0,  
2024,270531276,8,FUENCARRAL-EL PARDO ,806,VALVERDE            ,31036638,1,2792,CALLE                   ,CASTIELLO DE JACA                                 ,NUM,14,28050,1,Puerta Calle,1,Abierto,40,,PB,06,,,QUEEN - FOOD AND MUSIC,1,Anual,1,Abierta,22.26,22.26,07/04/2015,31036638,1,2792,CALLE                   ,CASTIELLO DE JACA                                 ,NUM,14, A,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,5,5.0,20,20.0, A
2235,280020919,3,RETIRO              ,304,IBIZA               ,20149360,1,88999455,CALLE                   ,O'DONNELL                                         ,NUM,8,28009,1,Puerta Calle,1,Abierto,10,,PB,IZ,,,LA TAGLIATELLA,1,Anual,1,Abierta,11.34,11.34,27/04/2015,20149360,1,88999455,CALLE                   ,O'DONNELL                                         ,NUM,8,  ,Acera,08:00:00,01:00:00,08:00:00,01:00:00,0,0.0,7,7.0,14,14.0,  
2047,270538448,15,CIUDAD LINEAL       ,1504,CONCEPCION          ,11109698,1,249500,AVENIDA                 ,DONOSTIARRA                                       ,NUM,6,28027,1,Puerta Calle,1,Abierto,70,,PB,L1,,,SIMILAR A LOS EXISTENTES,1,Anual,1,Abierta,71.34,36.9,08/04/2015,11109698,1,249500,AVENIDA                 ,DONOSTIARRA                                       ,NUM,6,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,24,12.0,68,36.0,  
2236,270063018,3,RETIRO              ,304,IBIZA               ,11012409,1,88998622,CALLE                   ,ALCALDE SAINZ DE BARANDA                          ,NUM,21,28009,1,Puerta Calle,1,Abierto,10,,PB,IZ,,,MARCY,1,Anual,1,Abierta,43.68,43.68,27/04/2015,11012409,1,88998622,CALLE                   ,ALCALDE SAINZ DE BARANDA                          ,NUM,21,  ,Bulevar,08:00:00,01:00:00,08:00:00,01:00:00,1,1.0,16,16.0,48,48.0,  
2057,270130743,8,FUENCARRAL-EL PARDO ,804,EL PILAR            ,11046748,1,500900,CALLE                   ,MELCHOR FERNANDEZ ALMAGRO                         ,NUM,54,28029,1,Puerta Calle,1,Abierto,70,,PB,14,,,BAR JJ HERRANZ,1,Anual,1,Abierta,25.92,25.92,08/04/2015,11046748,1,500900,CALLE                   ,MELCHOR FERNANDEZ ALMAGRO                         ,NUM,54,  ,Acera,10:00:00,00:00:00,10:00:00,00:00:00,0,0.0,8,8.0,32,32.0,  
